MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs,phase,uJy_clip,duJy_plot,uplim
60820.90745,20.85,0.636,17,10,o,0,2.09,195.70711,1.82167,3125.88,1632.5,2.62,2.25,-10.7,-0.409,19.29,20.69,03a60821o0230o,1.544629954072906,17.0,10.0,False
60820.910607,20.644,0.605,20,12,o,0,1.13,195.70711,1.82167,3071.85,1553.02,2.55,2.38,-26.1,-0.381,19.26,20.66,03a60821o0237o,1.5931648370663507,20.0,12.0,False
60820.921059,21.847,1.857,7,12,o,0,0.99,195.70711,1.82167,3051.81,1668.69,2.52,2.39,-42.4,-0.39,19.25,20.63,03a60821o0260o,1.7538511206542782,7.0,12.0,False
60822.339514,20.493,0.826,23,19,o,0,1.96,195.70711,1.82167,1038.63,1738.13,2.27,2.12,49.7,-0.457,18.91,19.99,01a60822o0231o,1.5608031238379456,23.0,19.0,False
60822.343177,23.271,6.933,2,12,o,0,0.84,195.70711,1.82167,1060.04,1777.43,2.32,2.16,52.5,-0.447,19.43,20.58,01a60822o0239o,1.617117117060337,2.0,12.0,False
60822.355748,-21.269,1.506,-11,17,o,0,0.77,195.70711,1.82167,996.99,1696.12,2.26,2.12,53.7,-0.448,19.2,20.28,01a60822o0266o,1.810380346148948,-11.0,17.0,False
60822.363576,-23.563,7.75,-1,11,o,0,1.37,195.70711,1.82167,978.44,1813.58,2.28,2.16,56.1,-0.444,19.46,20.62,01a60822o0283o,1.9307259477479597,-1.0,11.0,False
60826.311724,-22.164,2.452,-5,12,o,0,0.96,195.70711,1.82167,5026.7,9589.06,2.83,2.72,50.8,-0.394,19.42,20.87,01a60826o0174o,1.6285090550236316,-5.0,12.0,False
60826.314931,23.408,8.875,2,14,o,0,0.87,195.70711,1.82167,5047.66,9627.57,3.23,3.07,-59.4,-0.356,19.3,20.86,01a60826o0181o,1.6778126248290999,2.0,14.0,False
60826.32485,-22.185,2.375,-5,12,o,0,1.03,195.70711,1.82167,4985.06,9547.82,2.73,2.69,-86.7,-0.394,19.47,20.87,01a60826o0202o,1.830304707300639,-5.0,12.0,False
60826.330377,23.686,9.429,1,12,o,0,1.31,195.70711,1.82167,4966.91,9664.5,3.0,2.87,-67.6,-0.37,19.38,20.86,01a60826o0214o,1.9152753434837404,1.0,12.0,False
60827.072112,20.086,2.771,34,93,o,0,0.81,195.70711,1.82167,5031.63,9589.97,2.31,1.92,-63.4,-0.45,17.34,18.45,04a60827o0281o,1.3185130522320967,34.0,30.0,True
60827.07896,-21.483,4.591,-9,42,o,0,1.1,195.70711,1.82167,4970.51,9512.23,2.41,1.88,-64.0,-0.451,18.04,19.32,04a60827o0296o,1.4237923929642307,-9.0,30.0,True
60827.092671,-20.486,2.07,-23,48,o,0,1.8,195.70711,1.82167,4952.34,9630.3,2.31,1.86,-66.0,-0.473,17.92,19.27,04a60827o0326o,1.6345816805392204,-23.0,30.0,True
60828.309005,-20.461,3.812,-24,90,o,0,1.15,195.70711,1.82167,3849.59,5012.17,2.53,1.93,37.7,-0.428,17.18,17.44,02a60828o0147o,1.3341788887346622,-24.0,30.0,True
60828.806331,20.728,0.795,19,15,o,0,1.64,195.70711,1.82167,6744.91,5642.15,2.83,2.32,-23.8,-0.396,19.02,20.16,03a60829o0275o,1.9799372750608635,19.0,15.0,False
60828.809493,-20.051,0.419,-35,14,o,0,1.22,195.70711,1.82167,6762.44,5681.4,2.69,2.26,-21.5,-0.411,19.09,20.2,03a60829o0282o,1.0285490267578823,-35.0,14.0,False
60828.814966,-20.255,0.522,-29,15,o,0,0.85,195.70711,1.82167,6707.32,5603.01,2.74,2.31,-29.1,-0.396,19.08,20.21,03a60829o0294o,1.112689481166101,-29.0,15.0,False
60828.836375,-21.782,2.295,-7,16,o,0,0.99,195.70711,1.82167,6693.02,5718.52,2.75,2.29,-27.6,-0.408,19.08,20.24,03a60829o0341o,1.441825784718329,-7.0,16.0,False
60830.272204,-21.345,4.463,-10,47,o,0,1.32,195.70711,1.82167,6859.27,7548.41,2.73,2.61,54.4,-0.392,17.82,17.91,01a60830o0072o,1.5158810686993776,-10.0,30.0,True
60830.277445,21.358,3.017,10,31,o,0,1.36,195.70711,1.82167,6880.77,7586.76,2.76,2.73,45.4,-0.397,18.22,18.49,01a60830o0082o,1.596454816492205,10.0,30.0,True
60834.325866,19.615,1.061,52,55,o,0,1.35,195.70711,1.82167,8595.55,3554.34,2.36,2.28,-87.3,-0.457,17.96,18.15,01a60834o0199o,1.8358085046437733,52.0,30.0,True
60834.32907,-23.617,58.4,-1,76,o,0,1.16,195.70711,1.82167,8611.97,3593.12,2.36,2.33,69.6,-0.466,16.95,17.3,01a60834o0206o,1.885065953227097,-1.0,30.0,True
60834.334786,-21.554,3.561,-9,31,o,0,0.81,195.70711,1.82167,8552.08,3515.42,2.4,2.34,-77.5,-0.468,18.5,18.79,01a60834o0218o,1.9729422253985702,-9.0,30.0,True
60834.345166,-20.835,1.418,-17,24,o,0,1.23,195.70711,1.82167,8531.17,3631.44,2.3,2.23,-70.1,-0.476,18.64,18.91,01a60834o0238o,1.132521599990607,-17.0,24.0,False
60835.085761,19.41,0.553,62,35,o,0,1.09,195.70711,1.82167,8564.18,3506.1,2.81,2.24,-14.0,-0.382,18.33,18.85,04a60835o0312o,1.5182332502525844,62.0,30.0,True
60835.09857,-19.909,0.949,-40,38,o,0,1.06,195.70711,1.82167,8547.09,3624.19,2.73,2.22,-15.5,-0.392,18.22,18.73,04a60835o0340o,1.7151554284008756,-40.0,30.0,True
60836.342944,-21.918,3.783,-6,24,o,0,1.64,195.70711,1.82167,1660.73,1170.84,1.92,1.76,-68.2,-0.507,18.66,18.8,02a60836o0220o,1.8458321802641509,-6.0,24.0,False
60836.346146,-21.086,2.179,-13,29,o,0,1.08,195.70711,1.82167,1640.66,1132.28,1.95,1.75,-66.0,-0.521,18.52,18.67,02a60836o0227o,1.8950588813660452,-13.0,29.0,False
60836.352604,-19.625,0.582,-51,30,o,0,1.34,195.70711,1.82167,1699.68,1210.05,1.92,1.77,-61.2,-0.51,18.4,18.4,02a60836o0241o,1.9943424652328574,-51.0,30.0,False
60836.362661,20.629,1.271,20,26,o,0,1.22,195.70711,1.82167,1723.11,1093.57,1.93,1.76,-58.3,-0.515,18.55,18.65,02a60836o0263o,1.148956123251889,20.0,26.0,False
60836.900124,19.721,0.601,47,28,o,0,1.39,195.70711,1.82167,8806.57,9471.22,2.7,2.08,-39.5,-0.401,18.42,18.72,03a60837o0222o,1.4117701318084621,47.0,28.0,False
60836.90421,-20.381,1.154,-26,30,o,0,2.67,195.70711,1.82167,8826.81,9510.36,2.68,2.08,-40.5,-0.414,18.37,18.68,03a60837o0231o,1.4745872151160466,-26.0,30.0,False
60836.925364,19.506,0.768,57,44,o,0,1.1,195.70711,1.82167,8747.48,9543.95,2.84,2.15,-39.4,-0.436,18.22,18.47,03a60837o0277o,1.7998032161283009,57.0,30.0,True
60838.347536,20.381,0.855,26,22,o,0,1.08,195.70711,1.82167,2874.78,5806.4,2.48,2.15,54.4,-0.434,18.79,19.18,01a60838o0219o,1.6638993941973839,26.0,22.0,False
60838.351111,21.338,2.184,11,23,o,0,1.15,195.70711,1.82167,2893.12,5844.89,2.52,2.14,52.5,-0.408,18.8,19.13,01a60838o0226o,1.7188604986843063,11.0,23.0,False
60838.356299,20.491,1.005,23,23,o,0,1.18,195.70711,1.82167,2833.95,5767.67,2.54,2.19,54.6,-0.41,18.78,19.12,01a60838o0237o,1.7986194384429657,23.0,23.0,False
60838.36709,21.541,2.486,9,22,o,0,1.16,195.70711,1.82167,2808.65,5882.83,2.48,2.17,54.7,-0.419,18.74,19.08,01a60838o0259o,1.9645174183434764,9.0,22.0,False
60840.344119,22.212,3.474,5,16,o,0,1.17,195.70711,1.82167,7488.92,888.57,2.32,1.82,-59.6,-0.499,19.14,19.98,02a60840o0225o,1.3588383604689513,5.0,16.0,False
60840.347293,22.679,5.708,3,18,o,0,1.19,195.70711,1.82167,7469.75,849.09,2.36,1.85,-58.9,-0.487,19.14,19.94,02a60840o0232o,1.4076345969426893,3.0,18.0,False
60840.355979,-21.418,1.6,-10,16,o,0,1.44,195.70711,1.82167,7531.84,928.12,2.26,1.75,-56.1,-0.491,19.14,19.85,02a60840o0251o,1.5411708636006651,-10.0,16.0,False
60840.366561,21.095,1.331,13,18,o,0,1.36,195.70711,1.82167,7553.38,810.68,2.23,1.69,-56.2,-0.506,19.12,19.76,02a60840o0274o,1.7038557328103663,13.0,18.0,False
60840.833866,20.136,0.571,32,18,o,0,1.36,195.70711,1.82167,5059.87,1525.24,3.27,2.36,-5.5,-0.389,18.78,19.9,03a60841o0276o,1.8880792054036841,32.0,18.0,False
60840.842617,22.473,5.667,4,21,o,0,1.01,195.70711,1.82167,5060.73,1583.66,3.48,2.32,-2.6,-0.388,18.77,19.89,03a60841o0294o,1.0226147648725468,4.0,21.0,False
60840.850856,-20.228,0.695,-29,20,o,0,1.16,195.70711,1.82167,5006.17,1504.83,3.16,2.24,-2.7,-0.372,18.8,19.87,03a60841o0311o,1.1492789716681742,-29.0,20.0,False
60840.858069,-19.85,0.452,-42,19,o,0,1.74,195.70711,1.82167,4986.64,1620.87,3.22,2.29,-4.3,-0.395,18.78,19.84,03a60841o0326o,1.2601697259714764,-42.0,19.0,False
60841.798068,-22.622,3.857,-3,12,o,0,1.47,195.70711,1.82167,5052.33,1521.45,3.68,2.45,-4.5,-0.403,19.18,20.96,03a60842o0235o,1.711465731793721,-3.0,12.0,False
60841.798519,21.619,1.615,8,13,o,0,1.18,195.70711,1.82167,5034.78,1540.44,3.4,2.43,-7.9,-0.389,19.23,20.96,03a60842o0236o,1.7183992866189288,8.0,13.0,False
60841.807454,-21.708,1.763,-8,13,o,0,0.72,195.70711,1.82167,4997.66,1501.86,3.09,2.55,-11.0,-0.377,19.27,20.97,03a60842o0254o,1.8557636133725897,-8.0,13.0,False
60841.807905,21.662,1.541,8,12,o,0,1.34,195.70711,1.82167,4997.39,1502.0,3.39,2.51,-9.3,-0.377,19.21,20.96,03a60842o0255o,1.8626971680859388,8.0,12.0,False
60843.155564,-20.41,0.916,-25,23,o,0,1.23,195.70711,1.82167,7463.27,1907.35,2.6,2.39,-21.8,-0.362,18.57,19.57,04a60843o0036o,1.5812501920860593,-25.0,23.0,False
60843.165714,-20.808,1.726,-17,30,o,0,0.81,195.70711,1.82167,7484.05,1947.26,2.79,2.6,-24.9,-0.344,18.39,19.4,04a60843o0058o,1.737293607544134,-17.0,30.0,False
60843.169363,19.649,0.579,50,29,o,0,1.24,195.70711,1.82167,7424.92,1869.12,2.73,2.52,-14.0,-0.358,18.39,19.34,04a60843o0066o,1.7933923683965183,50.0,29.0,False
60843.174881,20.919,1.862,16,29,o,0,1.12,195.70711,1.82167,7403.93,1985.86,2.84,2.53,-16.9,-0.343,18.33,19.44,04a60843o0078o,1.8782246409131864,16.0,29.0,False
60844.318908,20.82,0.69,17,12,o,0,1.12,195.70711,1.82167,10031.05,5174.86,2.36,2.03,-55.6,-0.467,19.49,20.86,02a60844o0165o,1.4661931555351035,17.0,12.0,False
60844.322091,-20.785,0.624,-18,11,o,0,1.21,195.70711,1.82167,10010.35,5136.4,2.33,2.0,-54.0,-0.468,19.51,20.86,02a60844o0172o,1.515127755675275,-18.0,11.0,False
60844.332272,-22.708,3.571,-3,11,o,0,1.65,195.70711,1.82167,10069.57,5214.08,2.42,2.08,-55.1,-0.469,19.46,20.88,02a60844o0194o,1.6716477568717916,-3.0,11.0,False
60844.338651,22.679,3.5,3,11,o,0,1.14,195.70711,1.82167,10091.16,5097.96,2.42,2.02,-55.2,-0.467,19.49,20.86,02a60844o0208o,1.7697168156695682,3.0,11.0,False
60846.112339,21.799,2.41,7,17,o,0,1.12,195.70711,1.82167,4949.28,1515.33,2.38,2.25,17.1,-0.414,18.97,20.33,04a60846o0289o,1.037927005398829,7.0,17.0,False
60846.115584,-21.147,1.397,-13,18,o,0,0.96,195.70711,1.82167,4948.28,1515.11,2.53,2.42,32.6,-0.405,18.85,20.38,04a60846o0295o,1.0878147771277429,-13.0,18.0,False
60846.119241,-20.48,0.773,-23,18,o,0,1.25,195.70711,1.82167,4965.98,1554.68,2.35,2.26,30.4,-0.416,18.95,20.32,04a60846o0302o,1.1440365279058455,-23.0,18.0,False
60846.121181,-20.826,0.935,-17,16,o,0,1.31,195.70711,1.82167,4869.26,1360.62,2.4,2.3,32.1,-0.405,18.94,20.32,04a60846o0306o,1.1738615748253054,-17.0,16.0,False
60846.124856,-21.433,1.623,-10,16,o,0,1.58,195.70711,1.82167,4812.39,1711.45,2.4,2.3,29.9,-0.409,18.9,20.24,04a60846o0313o,1.2303600528244159,-10.0,16.0,False
60847.096817,-20.894,1.414,-16,22,o,0,1.22,195.70711,1.82167,10505.9,3521.41,2.99,2.43,-11.3,-0.376,18.89,20.17,04a60847o0298o,1.1730313930397185,-16.0,22.0,False
60847.101005,-20.633,0.85,-20,17,o,0,1.28,195.70711,1.82167,433.92,3454.03,2.62,2.17,50.9,-0.368,18.9,20.14,04a60847o0307o,1.2374165973409208,-20.0,17.0,False
60847.105655,21.795,2.947,7,20,o,0,0.68,195.70711,1.82167,455.46,3493.91,2.51,2.21,49.7,-0.374,18.94,20.09,04a60847o0317o,1.3089044675033354,7.0,20.0,False
60847.110822,20.062,0.476,34,16,o,0,1.37,195.70711,1.82167,394.98,3414.55,2.66,2.14,49.9,-0.381,18.91,20.12,04a60847o0328o,1.3883405589307012,34.0,16.0,False
60847.124613,21.118,1.373,13,18,o,0,1.33,195.70711,1.82167,395.62,3416.56,2.61,2.04,45.9,-0.377,18.93,20.15,04a60847o0358o,1.6003597453154415,13.0,18.0,False
60847.128737,20.944,1.167,15,18,o,0,1.3,195.70711,1.82167,374.86,3533.7,2.61,2.14,48.6,-0.376,18.88,20.17,04a60847o0367o,1.6637610305464716,15.0,18.0,False
60849.01205,19.623,0.628,51,32,o,0,0.87,195.70711,1.82167,4986.67,1472.51,4.15,4.06,62.8,-0.392,18.44,20.26,04a60849o0114o,1.6173169755461942,51.0,30.0,True
60849.01844,21.121,1.892,13,24,o,0,1.12,195.70711,1.82167,5122.65,1628.37,3.44,3.37,45.7,-0.341,18.52,20.19,04a60849o0126o,1.7155551454918339,13.0,24.0,False
60849.027723,-19.894,0.642,-40,26,o,0,1.05,195.70711,1.82167,4812.46,1181.22,3.72,3.62,54.0,-0.364,18.52,20.28,04a60849o0143o,1.858269532224511,-40.0,26.0,False
60849.033361,21.739,3.042,7,22,o,0,1.15,195.70711,1.82167,4735.28,1824.25,3.14,3.05,31.5,-0.375,18.65,20.26,04a60849o0153o,1.9449466530676636,7.0,22.0,False
60850.287963,21.177,1.072,12,13,o,0,0.84,195.70711,1.82167,5596.19,9037.26,2.19,2.12,63.7,-0.431,19.51,20.81,02a60850o0092o,1.2328659717173345,12.0,13.0,False
60850.294039,23.665,10.889,1,14,o,0,1.22,195.70711,1.82167,5575.86,8997.62,2.28,2.22,-88.5,-0.429,19.45,20.79,02a60850o0105o,1.3262767886445437,1.0,14.0,False
60850.298169,-21.02,0.771,-14,11,o,0,1.44,195.70711,1.82167,5636.14,9080.92,2.19,2.16,-76.3,-0.436,19.46,20.79,02a60850o0114o,1.3897703163198627,-14.0,11.0,False
60850.302298,-20.83,0.713,-17,12,o,0,1.21,195.70711,1.82167,5654.0,8962.43,2.13,2.1,-88.9,-0.443,19.48,20.79,02a60850o0123o,1.4532484702544672,-17.0,12.0,False
60851.045913,21.546,1.792,9,16,o,0,1.19,195.70711,1.82167,4950.35,1516.56,2.3,2.18,11.8,-0.441,19.15,20.55,04a60851o0220o,1.8853888017031117,9.0,16.0,False
60851.049575,-20.912,0.804,-16,13,o,0,2.06,195.70711,1.82167,4971.05,1555.93,2.3,2.16,10.6,-0.432,19.13,20.52,04a60851o0228o,1.9416874210729298,-16.0,13.0,False
60851.055963,21.22,1.216,12,14,o,0,0.92,195.70711,1.82167,4912.25,1477.14,2.22,2.14,20.2,-0.426,19.19,20.63,04a60851o0242o,1.0398948435371396,12.0,14.0,False
60851.073266,-21.887,2.583,-6,16,o,0,1.03,195.70711,1.82167,4893.81,1596.72,2.23,2.18,21.1,-0.441,19.14,20.58,04a60851o0279o,1.305906589079345,-6.0,16.0,False
60851.09808,21.156,1.364,12,17,o,0,0.89,195.70711,1.82167,4893.05,1598.4,2.21,2.12,14.3,-0.427,19.13,20.58,04a60851o0331o,1.6873904620918463,12.0,17.0,False
60852.280203,-21.425,1.347,-10,13,o,0,1.16,195.70711,1.82167,5726.93,4871.79,2.28,1.96,42.1,-0.432,19.33,20.6,02a60852o0085o,1.8610368046599142,-10.0,13.0,False
60852.295461,-20.596,0.577,-21,12,o,0,0.78,195.70711,1.82167,5708.61,4834.15,2.2,1.93,41.6,-0.431,19.51,20.73,02a60852o0118o,1.0956092610668977,-21.0,12.0,False
60852.29865,21.543,1.27,9,11,o,0,0.88,195.70711,1.82167,5767.48,4911.55,2.19,1.89,39.8,-0.437,19.48,20.72,02a60852o0125o,1.1446361035394992,9.0,11.0,False
60852.30467,-22.279,2.242,-4,10,o,0,1.27,195.70711,1.82167,5785.9,4796.15,2.29,2.04,42.1,-0.428,19.4,20.7,02a60852o0138o,1.2371859913222547,-4.0,10.0,False
60852.305621,-20.506,0.448,-23,10,o,0,0.97,195.70711,1.82167,5786.11,4796.96,2.19,1.9,39.1,-0.434,19.46,20.73,02a60852o0140o,1.2518064138202618,-23.0,10.0,False
60856.278286,-22.273,3.184,-4,14,o,0,0.96,195.70711,1.82167,1851.22,5059.48,2.12,1.94,43.9,-0.451,19.27,20.23,02a60856o0070o,1.3265073946821564,-4.0,14.0,False
60856.286192,-22.237,3.0,-5,14,o,0,0.79,195.70711,1.82167,1836.35,5022.06,2.05,1.9,42.0,-0.454,19.26,20.21,02a60856o0087o,1.4480521476094892,-5.0,14.0,False
60856.295359,21.188,1.163,12,14,o,0,0.97,195.70711,1.82167,1894.54,5097.98,2.17,1.92,40.7,-0.455,19.23,20.14,02a60856o0107o,1.5889831810904,12.0,14.0,False
60856.298539,20.787,0.772,18,14,o,0,1.23,195.70711,1.82167,1913.35,4982.58,2.04,1.88,42.2,-0.451,19.28,20.2,02a60856o0114o,1.6378716600084269,18.0,14.0,False
60856.747635,21.02,1.014,14,14,o,0,1.33,195.70711,1.82167,8678.69,5588.62,2.99,2.61,-30.5,-0.374,19.06,20.38,03a60857o0141o,1.5421547826699813,14.0,14.0,False
60856.750346,21.429,1.838,10,18,o,0,1.08,195.70711,1.82167,8696.26,5627.87,3.57,2.95,-23.5,-0.37,18.89,20.38,03a60857o0147o,1.5838329796536508,10.0,18.0,False
60856.761052,20.309,0.6,27,16,o,0,1.25,195.70711,1.82167,8697.42,5628.44,3.65,2.81,-16.7,-0.34,18.88,20.37,03a60857o0170o,1.748424192040837,27.0,16.0,False
60856.764671,21.893,3.263,6,21,o,0,1.21,195.70711,1.82167,8641.52,5549.02,4.58,2.91,-8.2,-0.375,18.75,20.36,03a60857o0178o,1.8040617407836355,6.0,21.0,False
60856.770554,21.53,2.094,9,19,o,0,1.2,195.70711,1.82167,8624.49,5665.52,3.75,2.88,-11.5,-0.402,18.89,20.42,03a60857o0191o,1.894505426871472,9.0,19.0,False
60858.252295,22.406,5.1,4,20,o,0,1.4,195.70711,1.82167,6984.37,9516.78,2.53,2.39,72.8,-0.447,18.84,19.25,01a60858o0026o,1.6743996555091054,4.0,20.0,False
60858.259275,-21.037,1.225,-14,17,o,0,1.4,195.70711,1.82167,6924.09,9436.99,2.45,2.35,-77.4,-0.462,18.98,19.5,01a60858o0041o,1.781708329344443,-14.0,17.0,False
60858.276906,-20.826,1.167,-17,20,o,0,1.18,195.70711,1.82167,6900.83,9552.8,2.5,2.34,-87.4,-0.443,18.95,19.43,01a60858o0079o,1.0527626601632274,-17.0,20.0,False
60860.29243,-19.441,0.427,-61,26,o,0,1.06,195.70711,1.82167,9863.27,1276.71,2.32,1.52,-57.7,-0.516,18.73,19.15,02a60860o0104o,1.0388955507666076,-61.0,26.0,False
60860.295642,-20.336,0.903,-27,24,o,0,0.71,195.70711,1.82167,9844.93,1238.76,2.3,1.52,-57.8,-0.481,18.67,19.19,02a60860o0111o,1.0882759891637912,-27.0,24.0,False
60860.301136,-23.11,18.375,-2,38,o,0,0.88,195.70711,1.82167,9904.13,1317.19,2.42,1.54,-56.1,-0.573,18.54,18.96,02a60860o0123o,1.1727392921270212,-2.0,30.0,True
60860.311408,-22.756,14.55,-3,42,o,0,0.62,195.70711,1.82167,9927.04,1199.81,2.48,1.59,-57.5,-0.528,18.08,18.51,02a60860o0145o,1.3306583032811512,-3.0,30.0,True
60860.322683,-19.809,0.807,-43,35,o,0,0.96,195.70711,1.82167,9923.82,1199.7,2.04,1.52,-59.7,-0.574,18.44,18.87,02a60860o0169o,1.5039971711148827,-43.0,30.0,True
60863.039902,23.025,13.273,2,30,o,0,1.05,195.70711,1.82167,6671.68,3649.94,2.67,2.4,-28.2,-0.383,18.38,19.12,04a60863o0193o,1.277803400526291,2.0,30.0,False
60863.048674,-21.751,3.939,-7,28,o,0,1.42,195.70711,1.82167,6690.35,3689.75,2.74,2.56,-32.8,-0.371,18.33,19.07,04a60863o0212o,1.4126618084383065,-7.0,28.0,False
60863.052753,20.748,1.494,18,27,o,0,1.29,195.70711,1.82167,6631.0,3612.24,2.68,2.39,-25.5,-0.382,18.31,19.08,04a60863o0221o,1.475371275672746,18.0,27.0,False
60863.068835,-19.629,0.625,-51,32,o,0,0.77,195.70711,1.82167,6612.85,3729.25,2.53,2.32,-31.7,-0.38,18.31,18.98,04a60863o0256o,1.7226116900662487,-51.0,30.0,True
60864.295714,19.974,1.005,37,37,o,0,1.36,195.70711,1.82167,7576.44,2836.84,2.38,2.25,-51.2,-0.4,17.99,18.46,02a60864o0118o,1.584324939176802,37.0,30.0,True
60864.298921,20.202,2.036,30,61,o,0,0.87,195.70711,1.82167,7559.58,2798.1,2.63,2.46,-68.5,-0.382,17.87,18.46,02a60864o0125o,1.6336285089822702,30.0,30.0,True
60864.304415,-19.762,1.059,-45,48,o,0,1.3,195.70711,1.82167,7618.15,2875.94,2.53,2.46,-71.7,-0.402,17.73,18.17,02a60864o0137o,1.7180918118336415,-45.0,30.0,True
60864.314556,-22.834,24.2,-3,65,o,0,1.8,195.70711,1.82167,7637.2,2759.96,2.65,2.5,-57.5,-0.409,17.33,17.8,02a60864o0159o,1.8739968636252828,-3.0,30.0,True
60864.775958,20.503,1.615,23,37,o,0,1.15,195.70711,1.82167,2930.34,7675.94,3.64,2.62,-9.1,-0.34,18.15,18.97,03a60865o0198o,1.967469175540185,23.0,30.0,True
60864.77686,-20.156,1.047,-32,33,o,0,1.04,195.70711,1.82167,2930.81,7675.91,3.62,2.66,-9.2,-0.34,18.25,19.08,03a60865o0200o,1.9813362849668834,-32.0,30.0,True
60864.780013,19.77,0.735,45,33,o,0,0.93,195.70711,1.82167,2948.17,7714.98,3.44,2.59,-10.5,-0.348,18.4,19.21,03a60865o0207o,1.0298096731093276,45.0,30.0,True
60864.786366,-22.462,8.357,-4,31,o,0,1.16,195.70711,1.82167,2894.25,7637.82,3.75,2.84,-8.1,-0.373,18.35,19.28,03a60865o0221o,1.1274790147603777,-4.0,30.0,True
60864.796943,-22.706,9.923,-3,30,o,0,1.28,195.70711,1.82167,2875.19,7752.81,3.63,2.63,-9.2,-0.337,18.37,19.25,03a60865o0244o,1.2900870152665047,-3.0,30.0,False
60866.274577,20.797,1.071,17,19,o,0,1.12,195.70711,1.82167,2785.03,3864.26,2.51,2.23,49.9,-0.45,18.94,19.44,01a60866o0080o,1.006841312153401,17.0,19.0,False
60866.277318,20.395,0.85,25,21,o,0,0.85,195.70711,1.82167,2804.89,3902.95,2.6,2.23,48.8,-0.437,18.92,19.43,01a60866o0086o,1.0489807212466564,25.0,21.0,False
60866.282365,-21.122,1.59,-13,20,o,0,1.04,195.70711,1.82167,2744.69,3824.24,2.5,2.21,50.4,-0.447,18.92,19.4,01a60866o0097o,1.1265719643475376,-13.0,20.0,False
60866.292142,-23.713,18.9,-1,22,o,0,1.1,195.70711,1.82167,2719.53,3940.56,2.41,2.19,53.0,-0.461,18.87,19.32,01a60866o0118o,1.276880976420584,-1.0,22.0,False
60867.256864,-20.738,1.062,-18,20,o,0,0.71,195.70711,1.82167,2883.32,3769.09,2.45,2.12,46.4,-0.449,18.95,19.48,01a60867o0038o,1.108261845409575,-18.0,20.0,False
60867.260804,-21.3,2.426,-11,27,o,0,1.06,195.70711,1.82167,7584.42,6597.46,2.44,2.36,68.4,-0.425,18.63,19.47,02a60867o0034o,1.1688343632439486,-11.0,27.0,False
60867.26502,-22.351,4.312,-4,18,o,0,1.32,195.70711,1.82167,2725.93,3942.59,2.5,2.3,47.2,-0.462,18.97,19.6,01a60867o0051o,1.2336500321733073,-4.0,18.0,False
60867.316257,-20.037,0.684,-35,24,o,0,1.05,195.70711,1.82167,2723.35,3822.9,2.75,2.4,48.9,-0.41,18.68,19.13,01a60867o0136o,1.0213541185071873,-35.0,24.0,False
60867.340597,-20.853,1.881,-17,31,o,0,1.02,195.70711,1.82167,2685.92,3937.94,2.89,2.58,49.2,-0.39,18.44,18.87,01a60867o0185o,1.3955508408817572,-17.0,30.0,True
60868.29895,-20.431,0.848,-24,21,o,0,4.96,195.70711,1.82167,1759.59,3117.62,2.2,2.15,53.9,-0.441,18.7,19.31,02a60868o0124o,1.1290163882564026,-24.0,21.0,False
60868.302114,0.0,20.589,0,21,o,0,1.18,195.70711,1.82167,1742.45,3079.17,2.13,2.08,52.6,-0.442,18.68,19.27,02a60868o0131o,1.177658887434851,0.0,21.0,False
60868.307579,-20.494,1.178,-23,27,o,0,0.7,195.70711,1.82167,1801.24,3157.3,2.09,2.05,-81.5,-0.439,18.64,19.2,02a60868o0143o,1.26167635202921,-23.0,27.0,False
60868.319095,23.976,30.167,1,28,o,0,1.24,195.70711,1.82167,1819.18,3039.52,2.42,2.31,-62.4,-0.428,18.39,19.09,02a60868o0168o,1.4387202901447664,1.0,28.0,False
60868.76427,-19.736,0.629,-46,29,o,0,1.0,195.70711,1.82167,8745.36,7523.75,2.65,2.19,-47.9,-0.392,18.44,19.09,03a60869o0157o,1.28272299593367,-46.0,29.0,False
60868.76788,-20.466,1.355,-24,32,o,0,1.66,195.70711,1.82167,8761.3,7562.52,2.71,2.24,-43.4,-0.384,18.33,18.91,03a60869o0165o,1.3382221811218935,-24.0,30.0,True
60868.773324,20.52,1.036,22,23,o,0,1.61,195.70711,1.82167,8706.35,7484.84,2.6,2.15,-46.8,-0.386,18.45,19.13,03a60869o0177o,1.4219167972731002,22.0,23.0,False
60868.793329,19.926,0.921,39,36,o,0,0.61,195.70711,1.82167,8688.0,7598.71,2.69,2.14,-47.0,-0.38,18.3,18.86,03a60869o0221o,1.729468376132542,39.0,30.0,True
60870.29311,21.198,0.833,12,10,o,0,1.76,195.70711,1.82167,2974.93,1627.65,2.73,2.54,59.7,-0.446,19.32,20.62,01a60870o0122o,1.7867047934160043,12.0,10.0,False
60870.29635,21.436,1.414,10,14,o,0,0.78,195.70711,1.82167,2991.32,1666.73,2.59,2.39,52.9,-0.443,19.4,20.59,01a60870o0129o,1.836515696441344,10.0,14.0,False
60870.301891,19.912,0.278,39,11,o,0,1.5,195.70711,1.82167,2930.27,1588.64,2.62,2.42,51.9,-0.456,19.32,20.54,01a60870o0141o,1.9217015649944529,39.0,11.0,False
60870.312104,-23.544,11.1,-1,15,o,0,0.88,195.70711,1.82167,2906.49,1705.41,2.54,2.38,58.6,-0.463,19.28,20.32,01a60870o0163o,1.0787135256701263,-1.0,15.0,False
